0.587485,0.3271,1
0.528369,0.59755,1
0.145628,0.107693,-1
0.582293,0.171157,-1
0.528171,0.262023,-1
0.953331,0.853663,1
0.255547,0.777234,-1
0.0344166,0.875909,-1
0.687384,0.350705,1
0.504067,0.0601133,-1
0.682025,0.978096,1
0.213116,0.136955,-1
0.0945403,0.650997,-1
0.684747,0.539404,1
0.948912,0.543304,1
0.102454,0.368248,-1
0.420741,0.28128,-1
0.149123,0.514584,-1
0.165194,0.504046,-1
0.114707,0.638675,-1
0.47781,0.153341,-1
0.61064,0.578562,1
0.795785,0.175245,1
0.397524,0.441607,-1
0.701245,0.524248,1
0.712777,0.902203,1
0.752333,0.980945,1
0.610323,0.533955,1
0.331592,0.699664,1
0.4612,0.0193706,-1
0.166398,0.195618,-1
0.346493,0.380695,-1
0.688588,0.0422769,1
0.735853,0.802134,1
0.892803,0.867032,1
0.338329,0.360527,-1
0.191559,0.342783,-1
0.625551,0.458324,1
0.439226,0.361839,-1
0.0152283,0.924369,-1
0.107634,0.662174,-1
0.554029,0.904999,1
0.941236,0.466556,1
0.207535,0.524303,-1
0.252648,0.424279,-1
0.471682,0.722169,1
0.359844,0.557247,-1
0.133353,0.361643,-1
0.168286,0.214464,-1
0.507802,0.903319,1
0.72906,0.852625,1
0.492574,0.97895,1
0.621426,0.190451,1
0.938545,0.0739513,1
0.68019,0.723895,1
0.73101,0.549648,1
0.427542,0.299616,-1
0.259328,0.827479,1
0.067698,0.742369,-1
0.125974,0.465836,-1
0.899412,0.527905,1
0.618172,0.562517,1
0.170353,0.67528,-1
0.125599,0.583567,-1
0.548927,0.484828,1
0.187054,0.509616,-1
0.868737,0.760933,1
0.456044,0.959968,1
0.441195,0.461317,-1
0.196716,0.132489,-1
0.373497,0.718948,1
0.0707422,0.666653,-1
0.474085,0.191043,-1
0.45257,0.104136,-1
0.303732,0.515764,-1
0.326971,0.520569,-1
0.754805,0.0309356,1
0.139918,0.0109527,-1
0.886067,0.270002,1
0.683874,0.0509851,1
0.444872,0.808685,1
0.487158,0.918496,1
0.0713751,0.089737,-1
0.416416,0.251844,-1
0.597291,0.898693,1
0.963846,0.147708,1
0.293559,0.38293,-1
0.636874,0.627139,1
0.538754,0.351994,1
0.496956,0.616187,1
0.652687,0.0819915,-1
0.813082,0.565202,1
0.207815,0.273306,-1
0.325924,0.646705,-1
0.13644,0.183569,-1
0.909509,0.394862,1
0.539149,0.284876,-1
0.945663,0.247154,1
0.24559,0.901946,1
0.308789,0.620014,-1
0.706836,0.549952,1
0.811833,0.00382725,1
0.0541489,0.467961,-1
0.998751,0.438626,1
0.846334,0.194655,1
0.672827,0.79192,1
0.709894,0.0110853,1
0.763318,0.397059,1
0.170745,0.72621,-1
0.817655,0.149905,1
0.925154,0.824263,1
0.508866,0.529891,1
0.218318,0.274311,-1
0.697033,0.526064,1
0.164169,0.80635,-1
0.698282,0.0874383,1
0.317835,0.611696,-1
0.0254552,0.295518,-1
0.607941,0.60061,1
0.262137,0.898459,1
